,MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,LONG_017,LAT_016
119,1,1,1957,2012,2019,0,0,0,0.0,6,0,24.5,32.7,1,19,3.0,6.7,0.0,0.0,0,0,0,1,1,96210246,33223261
120,1,1,1957,2012,2019,0,0,0,0.0,6,0,24.5,32.7,1,19,3.0,6.7,0.0,0.0,0,0,0,1,0,96212707,33223294
121,1,1,1953,217,2020,0,0,0,1967.0,6,5,24.5,32.7,1,19,1.5,6.7,8.1,17.2,0,0,0,1,1,96203378,33311786
122,1,1,1991,336,2020,0,6,1,0.0,6,6,24.5,32.7,1,19,2.4,7.9,8.6,9.1,0,0,0,1,1,96161841,33325451
123,1,1,1960,950,2013,0,6,1,0.0,6,4,27.2,45.4,1,2,12.2,36.6,6.9,7.9,1,1,1,1,0,96164031,33361023
124,1,1,1960,950,2013,0,6,1,0.0,6,4,23.6,39.9,1,19,2.7,29.3,7.3,7.7,0,0,0,1,0,96164018,33361652
125,1,1,1960,950,2013,0,6,1,0.0,6,4,23.6,39.9,1,19,2.7,29.3,7.3,7.7,0,0,0,1,0,96163999,33362358
126,1,1,1960,546,2020,0,6,1,0.0,6,4,27.2,45.4,1,2,12.2,61.0,7.2,7.9,1,1,1,1,0,96152533,33372578
127,1,1,2018,950,2013,0,0,2,0.0,7,9,32.7,54.4,5,2,35.1,128.0,18.3,18.9,1,1,1,0,0,96164018,33363817
128,1,1,1969,2640,2020,0,6,1,0.0,6,6,40.8,68.0,1,2,9.1,46.3,12.2,12.9,1,1,1,1,0,96095592,33385178
129,1,1,1969,2640,2020,0,6,1,0.0,7,6,40.8,68.0,1,2,9.1,27.7,12.2,12.9,1,1,1,1,0,96094531,33392130
130,1,1,1969,2640,2020,0,6,1,0.0,6,6,40.8,68.0,1,2,9.1,18.6,12.2,12.9,1,1,1,0,0,96093071,33393303
131,1,1,1958,8773,2020,0,0,0,2002.0,5,7,23.6,39.9,1,19,2.7,11.9,15.9,27.3,0,0,0,0,0,96125079,33323770
132,1,1,1958,7893,2020,0,0,0,2002.0,5,7,23.6,39.9,1,19,3.0,10.1,15.9,32.0,0,0,0,0,0,96132640,33313274
133,1,1,1958,7893,2020,0,0,0,1970.0,6,0,24.5,32.7,1,19,2.7,9.1,0.0,0.0,0,0,0,0,0,96134983,33305299
134,1,1,1970,3429,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,2.4,11.9,0.0,0.0,0,0,0,1,0,96113107,33364511
135,1,1,1970,11708,2020,0,6,1,2013.0,6,4,24.5,32.7,1,19,2.1,13.4,19.3,29.9,0,0,0,1,1,96113296,33351980
136,1,1,1970,11708,2020,0,6,1,0.0,6,9,24.5,32.7,1,19,2.4,10.4,21.6,46.6,0,0,0,1,1,96113248,33344100
137,1,1,1974,8738,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,2.4,7.3,0.0,0.0,0,0,0,1,0,96120754,33335772
138,1,1,1958,8509,2020,0,6,1,1967.0,6,5,28.1,47.2,1,2,12.2,49.1,13.3,14.4,1,1,1,1,0,96164008,33280035
139,1,1,1958,9178,2020,0,0,0,1967.0,6,0,24.5,32.7,1,19,3.0,14.9,0.0,0.0,0,0,0,1,0,96181906,33265618
140,1,1,1958,8509,2020,0,6,1,1967.0,6,5,28.1,47.2,1,2,12.2,30.8,13.3,14.4,1,1,1,1,0,96163598,33280365
141,1,1,1962,10900,2020,0,0,0,2002.0,6,0,24.5,32.7,1,19,1.8,14.0,0.0,0.0,0,0,0,1,1,96214693,33250711
142,1,1,1962,11638,2020,0,6,1,0.0,6,5,28.1,47.2,1,2,12.2,61.0,13.2,14.0,1,1,1,0,0,96204144,33260445
143,1,1,1943,298,2020,0,6,1,0.0,6,4,23.6,52.6,1,1,9.4,57.0,7.2,7.8,1,1,1,1,0,96045350,33275321
144,1,1,1943,218,2020,0,6,1,1978.0,5,4,26.3,44.4,1,4,12.2,85.3,7.2,7.8,1,0,0,0,0,96033230,33263125
145,1,1,1985,775,2020,0,0,1,0.0,7,8,31.7,53.5,1,2,12.2,55.2,12.2,12.9,1,1,1,1,0,96101102,33331759
146,1,1,1985,775,2020,0,6,1,0.0,6,8,24.5,32.7,1,19,3.0,9.4,12.2,12.6,0,0,0,1,1,96101568,33331888
147,1,1,1985,775,2020,0,6,1,0.0,6,8,24.5,32.7,1,19,2.7,8.5,12.2,12.6,0,0,0,1,1,96095842,33331404
148,1,1,1991,1204,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,3.0,13.1,0.0,0.0,0,0,0,1,0,96204073,33254671
149,1,1,1949,452,2020,0,6,1,0.0,6,3,32.7,54.4,1,1,7.6,22.9,6.5,7.1,1,1,1,0,0,96123165,33222928
150,1,1,1949,452,2020,0,6,1,0.0,6,3,32.7,54.4,1,1,7.6,22.9,6.5,7.1,1,1,1,1,0,96114193,33223856
151,1,1,1949,452,2020,0,6,1,0.0,6,3,21.8,44.4,1,1,7.6,22.9,6.5,7.1,1,1,1,1,0,96112008,33223485
152,1,1,1950,576,2020,0,6,1,0.0,6,3,32.7,68.0,1,1,7.6,30.5,6.5,7.1,1,1,1,0,0,96145372,33273506
153,1,1,1987,576,2020,0,0,1,0.0,6,5,32.7,54.4,5,2,27.4,64.0,8.4,9.1,1,1,1,1,0,96145363,33274510
154,1,1,1951,410,2020,0,0,0,1963.0,6,4,23.6,39.9,1,19,2.4,7.3,6.9,16.6,0,0,0,1,0,96092469,33224353
155,1,1,1940,414,2020,0,6,1,1993.0,6,4,29.9,49.9,4,2,5.2,10.7,6.7,7.2,1,1,1,1,0,95535491,33330999
156,1,1,1940,193,2020,0,6,1,1962.0,6,6,24.5,32.7,1,19,3.0,6.7,9.1,13.2,0,0,0,1,1,95540125,33302524
157,1,1,1991,193,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,22.9,22.9,9.1,9.8,1,1,1,1,0,95534502,33301864
158,1,1,2020,600,2017,3,1,2,0.0,7,7,32.7,54.4,5,2,35.1,2103.1,12.1,12.8,1,1,1,1,0,96031615,33391619
159,1,1,1960,581,2020,0,6,1,0.0,6,6,24.5,32.7,1,19,3.0,6.7,9.1,12.6,0,0,0,1,1,96045640,33335403
160,1,1,1956,206,2020,0,6,1,1990.0,6,9,24.5,32.7,1,19,2.4,7.3,17.7,18.1,0,0,0,0,0,96010304,33292019
161,1,1,1956,206,2020,0,6,1,1990.0,5,9,24.5,32.7,1,19,2.7,8.5,17.1,17.5,0,0,0,0,0,96004561,33291965
162,1,1,1950,234,2020,0,6,1,1990.0,6,9,24.5,32.7,1,19,1.8,9.8,17.1,17.5,0,0,0,1,1,96045015,33302127
163,1,1,1991,234,2020,0,0,1,0.0,7,6,32.7,54.4,1,2,9.1,27.7,9.1,9.8,1,1,1,1,0,96021110,33292140
164,1,1,2002,137,2020,0,0,2,0.0,7,6,32.7,54.4,5,2,29.0,65.5,8.9,9.8,1,1,1,1,0,95592973,33291792
165,1,1,2002,137,2020,0,0,2,0.0,7,6,32.7,54.4,5,2,29.0,65.5,8.9,9.8,1,1,1,1,0,95575933,33285434
166,1,1,1982,101,2020,0,0,1,0.0,6,6,32.7,54.4,5,2,29.0,114.3,8.5,9.1,1,1,1,1,0,95535940,33291318
167,1,1,1991,101,2020,0,0,1,0.0,6,6,32.7,54.4,5,2,27.4,146.3,9.1,9.8,1,1,1,0,0,95553472,33285320
168,1,1,1993,101,2020,0,0,1,0.0,7,6,32.7,44.4,5,2,22.9,53.3,9.1,9.8,1,1,1,1,0,95532775,33292571
169,1,1,2003,173,2020,0,6,1,0.0,7,5,32.7,54.4,1,19,3.0,9.4,8.1,16.5,0,0,0,1,1,95520532,33292490
170,1,1,1990,157,2020,0,6,1,0.0,6,6,24.5,32.7,1,19,3.0,9.4,8.6,9.1,0,0,0,1,1,96074659,33263948
171,1,1,1966,384,2020,0,6,1,0.0,6,5,24.5,32.7,1,1,7.6,7.6,8.0,8.6,1,1,1,1,0,96110541,33273526
172,1,1,2003,384,2020,0,0,2,0.0,7,6,32.7,54.4,5,2,29.0,29.0,8.9,9.8,1,1,1,1,0,96104950,33273340
173,1,1,2007,234,2020,0,0,1,0.0,7,6,32.7,54.4,5,2,24.4,24.4,8.9,9.8,1,1,1,1,0,96121721,33273704
174,1,1,1954,194,2020,0,0,0,0.0,6,5,23.6,39.9,1,19,2.4,10.7,7.9,11.4,0,0,0,0,1,96212372,33384454
175,1,1,1954,333,2020,0,0,0,0.0,5,5,24.5,32.7,1,19,3.0,6.7,8.0,10.8,0,0,0,1,0,96205930,33341606
176,1,1,1963,333,2020,0,0,0,2018.0,6,5,24.5,32.7,1,19,3.0,10.1,8.4,13.8,0,0,0,1,0,96220521,33353062
177,1,1,1963,333,2020,0,0,0,2019.0,6,5,24.5,32.7,1,19,3.0,6.7,7.8,13.8,0,0,0,1,1,96212786,33344649
178,1,1,1980,1480,2020,0,0,1,0.0,6,4,36.3,60.8,1,2,9.1,46.3,7.9,8.6,1,1,1,1,0,96162351,33404361
179,1,1,1980,2165,2020,0,6,1,0.0,6,4,23.6,39.9,1,19,3.0,10.1,10.2,12.9,0,0,0,1,1,96190898,33405660
180,1,1,1980,2165,2020,0,6,1,0.0,3,5,10.0,35.4,1,2,9.1,27.7,10.4,11.1,1,1,0,0,0,96205419,33404462
181,1,1,1985,1480,2020,0,0,1,0.0,5,5,37.2,62.6,1,2,9.1,46.3,8.5,9.3,1,1,0,0,0,96161440,33404198
182,1,1,1996,1480,2020,0,0,0,0.0,6,0,24.5,32.7,1,19,2.7,9.8,0.0,21.2,0,0,0,1,1,96180021,33403904
183,1,1,1954,379,2020,0,6,1,0.0,6,4,27.2,51.7,1,1,7.6,38.1,7.0,7.7,1,1,1,1,0,96142493,33435789
184,1,1,1954,379,2020,0,6,1,0.0,6,4,26.3,51.7,1,1,7.6,30.5,7.0,7.7,1,1,1,1,0,96122543,33440426
185,1,1,1956,576,2020,0,0,0,0.0,6,6,24.5,32.7,1,19,2.7,11.9,9.3,14.1,0,0,0,1,1,96120225,33322429
186,1,1,1958,1422,2020,0,6,1,2018.0,6,8,23.6,39.9,1,19,2.7,9.4,13.4,19.8,0,0,0,1,1,96204809,33294963
187,1,1,1958,1422,2020,0,6,1,0.0,6,4,40.8,68.0,1,2,9.1,64.0,7.7,8.4,1,1,1,0,0,96201243,33295214
188,1,1,1958,1422,2020,0,6,1,2018.0,6,8,23.6,39.9,1,19,2.7,8.8,13.4,28.1,0,0,0,1,1,96191214,33294034
189,1,1,1958,1422,2020,0,6,1,0.0,7,4,40.8,68.0,1,2,9.1,27.4,7.7,8.4,1,1,1,1,0,96174641,33292842
190,1,1,1998,6740,2013,0,0,2,0.0,6,5,32.7,54.4,5,2,33.5,67.7,13.1,14.0,1,1,1,0,0,96153155,33290710
191,1,1,1958,2260,2020,0,6,1,1990.0,6,6,24.5,32.7,1,19,3.0,11.0,12.8,23.9,0,0,0,1,0,96065514,33242587
192,1,1,1960,1646,2020,0,6,1,0.0,6,4,32.7,54.4,1,2,12.2,61.0,8.1,9.5,1,1,1,1,0,96125189,33283116
193,1,1,1960,1646,2020,0,6,1,0.0,5,4,32.7,54.4,1,2,12.2,36.6,8.1,9.5,1,1,0,1,0,96121255,33274404
194,1,1,1963,366,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.4,10.7,0.0,0.0,0,0,0,1,0,96073658,33483516
195,1,1,1963,366,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,0,0,96064094,33483284
196,1,1,1963,366,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,2.7,7.0,0.0,0.0,0,0,0,1,0,96053667,33485209
197,1,1,1963,366,2020,0,6,1,0.0,6,6,24.5,32.7,1,19,2.7,8.5,8.8,10.8,0,0,0,1,0,96043417,33485360
198,1,1,1964,283,2020,0,6,1,0.0,6,5,22.7,39.0,1,2,12.2,61.0,7.3,7.8,1,1,1,1,0,96010908,33445097
199,1,1,1993,229,2020,0,0,1,0.0,6,6,32.7,54.4,5,2,38.1,129.5,9.1,9.8,1,1,1,0,0,95524014,33274860
200,1,1,1966,471,2020,0,6,1,0.0,6,5,22.7,38.1,1,2,12.2,36.6,8.2,8.6,1,1,1,1,0,96125091,33302447
201,1,1,1966,303,2020,0,6,1,0.0,6,5,24.5,40.8,1,2,12.2,24.4,8.0,8.6,1,1,1,1,0,96125157,33285258
202,1,1,1996,471,2020,0,6,2,0.0,7,6,32.7,54.4,5,2,18.3,42.7,9.1,9.8,1,1,1,1,0,96125825,33312260
203,1,1,1979,234,2020,0,0,2,0.0,7,5,32.7,68.0,5,2,24.4,73.2,7.9,8.6,1,1,1,1,0,95573873,33443947
204,1,1,1985,234,2020,0,6,1,0.0,7,7,32.7,44.4,1,19,3.0,6.7,9.8,16.2,0,0,0,1,1,95575527,33443827
205,1,1,1989,233,2020,0,0,1,0.0,7,5,32.7,54.4,5,2,24.4,48.8,8.4,9.1,1,1,1,1,0,95553863,33442883
206,1,1,1968,200,2020,0,6,1,1986.0,3,5,26.3,44.4,1,2,12.2,85.3,7.8,8.6,1,1,0,0,0,95573708,33270931
207,1,1,1974,124,2020,0,0,0,0.0,6,7,23.6,39.9,1,19,3.0,6.4,9.9,21.9,0,0,0,0,0,95581319,33273605
208,1,1,1974,124,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,3.0,14.9,0.0,0.0,0,0,0,0,0,95590993,33275939
209,1,1,1942,996,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,3.0,14.9,13.4,13.9,0,0,0,1,0,95175110,33111141
210,1,1,1942,996,2020,0,6,1,0.0,5,5,26.3,45.4,1,1,7.6,152.4,7.9,9.1,1,1,0,1,0,95173444,33111248
211,1,1,1942,996,2020,0,6,1,0.0,5,5,27.2,45.4,1,1,7.6,106.7,7.9,9.1,1,1,0,1,0,95155974,33110801
212,1,1,1936,1779,2019,8,6,1,1954.0,6,5,29.9,50.8,1,4,10.4,63.1,9.1,9.7,1,1,1,0,0,95084428,33103609
213,1,1,1936,1779,2019,0,6,1,1954.0,6,8,23.6,39.9,1,19,1.8,8.2,13.4,13.8,0,0,0,1,1,95081514,33102525
214,1,1,1936,2027,2020,0,6,1,1960.0,6,9,23.6,39.9,1,19,2.1,11.9,25.7,26.1,0,0,0,1,1,95145899,33195174
215,1,1,1936,2228,2020,0,6,1,1960.0,6,9,23.6,39.9,1,19,3.0,16.8,26.2,26.5,0,0,0,1,0,95144864,33182422
216,1,1,1936,2228,2020,0,6,1,1950.0,6,9,23.6,39.9,1,19,2.1,9.4,25.9,26.3,0,0,0,1,0,95144185,33174331
217,1,1,1973,1699,2020,0,6,1,0.0,7,9,37.2,68.0,5,2,24.4,146.3,13.5,14.1,1,1,1,1,0,95143615,33213865
218,1,1,1976,1699,2020,0,6,1,0.0,7,8,40.8,68.0,1,2,9.1,46.3,13.4,14.1,1,1,1,1,0,95144812,33211336
219,1,1,1981,2228,2020,0,6,1,0.0,6,7,40.8,68.0,1,2,9.1,18.6,13.4,14.1,1,1,1,0,0,95140786,33155522
220,1,1,1981,2228,2020,0,6,1,0.0,7,7,40.8,68.0,1,2,9.1,83.2,13.4,14.1,1,1,1,1,0,95141229,33160575
221,1,1,1981,2228,2020,0,6,1,0.0,6,7,40.8,68.0,1,2,12.2,110.6,13.4,14.1,1,1,1,1,0,95142026,33162475
222,1,1,1981,2228,2020,0,6,1,0.0,7,7,40.8,68.0,1,2,9.1,110.9,13.4,14.1,1,1,1,1,0,95142669,33164033
223,1,1,1957,1964,2019,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,1,0,95160326,33042582
224,1,1,1957,1964,2019,0,6,1,0.0,6,9,40.8,68.0,1,2,9.1,36.9,13.9,14.6,1,1,1,1,0,95160770,33024731
225,1,1,1957,2520,2013,0,6,1,0.0,6,9,40.8,68.0,1,2,9.1,36.9,13.9,14.6,1,1,1,1,0,95160943,33013543
226,1,1,1957,2520,2013,0,6,1,0.0,7,9,40.8,68.0,1,2,9.1,46.3,13.9,14.6,1,1,1,1,0,95161269,33012452
227,1,1,2009,4140,2019,0,0,2,0.0,6,9,40.8,68.0,5,2,24.4,121.9,25.4,26.2,1,1,1,1,0,95073745,33225739
228,1,1,1963,24030,2013,0,6,1,0.0,6,2,33.6,63.5,5,2,19.8,64.3,7.3,8.3,1,1,1,0,0,95182551,33095800
229,1,1,1963,19045,2019,0,6,1,0.0,6,5,40.8,68.0,1,2,9.1,110.9,11.1,12.0,1,1,1,1,0,95174937,33095612
230,1,1,1963,17344,2019,0,6,1,0.0,5,5,40.8,68.0,1,2,9.1,110.9,11.1,12.0,1,1,0,1,0,95174947,33095547
231,1,1,1963,330,2013,0,6,1,0.0,6,7,23.6,39.9,1,19,2.1,7.0,9.8,10.2,0,0,0,0,0,95174932,33095711
232,1,1,1963,440,2013,0,6,1,0.0,6,6,23.6,39.9,1,19,2.1,7.0,9.8,10.2,0,0,0,0,0,95174961,33095453
233,1,1,1963,330,2013,0,6,1,0.0,6,6,23.6,39.9,1,19,2.1,7.0,9.7,10.1,0,0,0,0,0,95174143,33095664
234,1,1,1963,440,2013,0,6,1,0.0,6,6,23.6,39.9,1,19,2.1,7.0,9.8,10.2,0,0,0,0,0,95174169,33095404
235,1,1,1963,19045,2019,0,6,1,0.0,5,5,40.8,68.0,1,2,9.1,83.2,11.1,12.0,1,1,0,1,0,95174160,33095565
236,1,1,1963,17344,2019,0,6,1,0.0,5,5,40.8,68.0,1,2,9.1,83.2,11.0,11.9,0,1,0,1,0,95174168,33095500
237,1,1,1963,19045,2019,0,6,1,0.0,6,5,30.8,51.7,1,2,12.2,30.8,11.1,11.9,1,1,1,0,0,95162657,33095113
238,1,1,1963,17344,2019,0,6,1,0.0,5,5,30.8,51.7,1,2,12.2,30.8,11.1,12.0,1,0,1,1,0,95162666,33095047
239,1,1,1963,19045,2019,0,6,1,0.0,6,5,40.8,68.0,1,2,9.1,27.7,11.0,11.9,0,1,1,0,0,95141742,33094335
240,1,1,1963,17344,2019,0,6,1,0.0,6,5,40.8,68.0,1,2,9.1,27.7,11.0,11.9,1,1,1,1,0,95141748,33094268
241,1,1,1963,330,2013,0,6,1,0.0,6,5,29.0,48.1,1,2,9.1,27.7,7.3,7.8,1,1,1,1,0,95141759,33094546
242,1,1,1963,440,2013,0,6,1,0.0,6,4,31.7,52.6,1,2,9.1,27.7,7.3,7.8,1,1,1,1,0,95141751,33094099
243,1,1,1963,23109,2019,0,6,1,0.0,6,5,29.9,49.9,1,2,12.2,30.8,11.1,12.0,1,1,1,0,0,95130160,33094620
244,1,1,1963,18724,2019,0,6,1,0.0,6,5,29.9,49.9,1,2,12.2,30.8,11.1,12.0,1,1,1,0,0,95130161,33094533
245,1,1,1963,23109,2019,0,6,1,0.0,6,5,30.8,51.7,1,2,12.2,30.8,11.1,12.0,1,1,1,0,0,95103245,33094579
246,1,1,1963,18724,2019,0,6,1,0.0,6,5,29.9,49.9,1,2,12.2,30.8,11.1,12.0,1,1,1,0,0,95103237,33094514
247,1,1,1963,23590,2013,0,6,1,0.0,6,2,33.6,63.5,5,2,19.8,67.7,7.3,8.3,1,1,1,0,0,95075458,33093987
248,1,1,2004,6800,2011,0,0,1,0.0,5,9,32.7,54.4,5,5,21.3,67.1,20.6,21.5,1,1,0,0,0,95140515,33094366
249,1,1,1990,662,2019,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,9.8,0.0,0.0,0,0,0,1,1,95174870,33060385
250,1,1,1975,1423,2020,0,6,1,0.0,6,9,23.6,39.9,1,19,3.0,10.1,13.7,14.1,0,0,0,1,1,95105819,33012823
251,1,1,1975,639,2018,0,6,1,0.0,6,9,23.6,39.9,1,19,2.7,9.1,14.6,15.0,0,0,0,0,0,95105351,33000581
252,1,1,1975,639,2018,0,6,1,0.0,6,6,40.8,68.0,1,2,9.1,64.6,10.4,11.1,1,1,1,1,0,95110387,32583057
253,1,1,1956,898,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,2.4,8.2,0.0,0.0,0,0,0,0,0,95133177,32584614
254,1,1,1990,748,2020,0,6,1,0.0,6,6,23.6,39.9,1,19,3.0,9.8,10.2,11.0,0,0,0,0,0,95120099,33001380
255,1,1,1977,1117,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.1,0.0,0.0,0,0,0,0,1,95080813,33042275
256,1,1,1970,2360,2020,0,0,0,0.0,6,0,23.6,39.9,1,19,3.0,10.4,0.0,0.0,0,0,0,1,1,95131487,33052264
257,1,1,1970,2140,2020,0,0,1,0.0,6,4,40.8,68.0,1,2,12.2,609.6,9.1,9.8,1,1,1,1,0,95130942,33025729
258,1,1,1971,851,2020,0,6,1,0.0,6,6,23.6,39.9,1,19,3.0,7.6,10.8,11.2,0,0,0,1,1,95124059,33052683
259,1,1,1930,3067,2020,0,0,0,1954.0,6,0,24.5,32.7,1,19,3.0,7.0,0.0,0.0,0,0,0,1,1,96521357,33383866
260,1,1,1930,3067,2020,0,6,1,1954.0,6,9,24.5,32.7,1,19,3.0,13.4,13.9,18.1,0,0,0,1,0,96515669,33383566
261,1,1,1930,2464,2020,0,6,1,1954.0,6,9,24.5,32.7,1,19,3.0,7.0,14.0,16.1,0,0,0,1,0,96504841,33382342
262,1,1,1930,2464,2020,0,6,1,1954.0,5,6,21.8,37.2,1,4,9.8,19.8,13.3,14.1,1,1,1,1,0,96491415,33380616
263,1,1,1930,2464,2020,0,6,1,1954.0,6,9,24.5,32.7,1,19,1.2,8.2,14.3,15.9,0,0,0,1,0,96452721,33372608
264,1,1,1930,2464,2020,0,6,1,1954.0,6,9,24.5,32.7,1,19,3.0,20.4,15.2,15.7,0,0,0,1,0,96460599,33373165
265,1,1,1930,2464,2020,0,0,0,1954.0,6,0,24.5,32.7,1,19,3.0,10.4,0.0,0.0,0,0,0,1,0,96434203,33371642
266,4,1,1945,9130,2013,0,6,1,0.0,6,5,27.2,46.3,3,2,18.9,18.9,10.9,13.4,1,1,1,1,0,96370077,33380248
267,1,1,2001,11550,2013,0,0,2,0.0,7,6,40.8,68.0,5,2,29.9,54.0,11.3,12.0,1,1,1,1,0,96374736,33375249
268,1,1,2001,11550,2013,0,0,2,0.0,7,6,40.8,68.0,5,2,29.9,54.0,11.3,12.0,1,1,1,1,0,96374719,33375471
269,1,1,2001,9130,2013,0,0,2,0.0,6,4,40.8,68.0,5,2,20.4,20.4,9.1,14.0,1,1,1,1,0,96370079,33380633
270,1,1,2009,10250,2013,0,2,1,0.0,7,9,32.7,54.4,5,2,38.1,38.1,14.4,15.2,1,1,1,0,0,96384237,33374033
271,1,1,2010,1000,2010,0,0,2,0.0,7,9,32.7,54.4,5,2,23.8,71.3,13.8,14.6,1,1,1,0,0,96415370,33371207
272,1,1,1930,3391,2018,0,6,1,1955.0,6,9,24.5,32.7,1,19,3.0,6.7,13.8,22.7,0,0,0,1,0,96335463,33382485
273,1,1,1930,3391,2018,0,6,1,1955.0,6,9,24.5,32.7,1,19,3.0,7.0,13.8,26.2,0,0,0,1,0,96321275,33380703
274,1,1,1930,2311,2018,0,6,1,1955.0,6,7,24.5,32.7,1,19,3.0,9.8,13.4,19.0,0,0,0,1,0,96310878,33380261
275,1,1,1930,2311,2018,0,6,1,1955.0,6,7,24.5,32.7,1,19,3.0,23.5,13.4,15.8,0,0,0,1,1,96295974,33380161
276,1,1,1930,2311,2018,0,6,1,1955.0,6,7,24.5,32.7,1,19,2.4,14.0,13.4,18.0,0,0,0,1,0,96294620,33380112
277,1,1,1930,2311,2018,0,6,1,1955.0,6,9,24.5,32.7,1,19,2.4,10.7,13.6,17.1,0,0,0,1,0,96283654,33380168
278,1,1,1923,2282,2020,0,6,1,1962.0,6,9,23.6,39.9,1,19,3.0,6.7,13.9,17.5,0,0,0,1,0,96241716,33363633
279,1,1,2004,2311,2018,0,0,2,0.0,7,6,32.7,54.4,5,2,22.9,160.0,13.2,14.0,1,1,1,1,0,96295622,33380109
280,1,1,2005,4780,2013,0,0,2,0.0,7,7,32.7,54.4,5,2,24.4,57.9,13.4,14.0,1,1,1,1,0,96262828,33365451
281,1,1,1970,7868,2019,0,6,1,0.0,7,7,38.1,68.0,5,2,18.3,42.7,12.2,12.9,1,1,1,0,0,96561533,33392249
282,1,1,1970,7574,2019,0,6,1,0.0,7,7,38.1,68.0,5,2,18.3,42.7,12.2,12.9,1,1,1,0,0,96561490,33392195
283,1,1,1970,19103,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,1.8,9.8,0.0,0.0,0,0,0,1,0,96540123,33402500
284,1,1,1970,9186,2020,0,6,1,0.0,6,7,36.3,59.9,5,2,19.8,111.3,12.2,12.9,1,1,1,0,0,96520104,33402560
285,1,1,1970,9164,2020,0,6,1,0.0,7,7,36.3,59.9,5,2,19.8,111.3,12.2,12.9,1,1,1,0,0,96520148,33402496
286,1,1,1970,9186,2020,0,6,1,0.0,7,7,36.3,68.0,5,2,25.9,50.3,12.2,12.9,1,1,1,0,0,96505050,33402231
287,1,1,1970,9164,2020,0,6,1,0.0,6,7,36.3,68.0,5,2,25.9,50.3,12.2,12.9,1,1,1,0,0,96505056,33402170
288,1,1,1971,19932,2020,0,0,0,0.0,5,0,23.6,39.9,1,19,3.0,11.6,0.0,0.0,0,0,0,1,1,96502198,33402066
289,1,1,1971,9499,2020,0,0,1,0.0,7,8,40.8,68.0,1,2,12.2,61.0,12.8,13.5,1,1,1,1,0,96493775,33401941
290,1,1,1971,10433,2020,0,0,1,0.0,7,8,40.8,68.0,1,2,12.2,61.0,12.8,13.5,1,1,1,1,0,96493780,33401875
291,1,1,1971,9499,2020,0,0,1,0.0,6,9,40.8,68.0,1,2,12.2,80.2,12.9,13.5,1,1,1,1,0,96475063,33401841
292,1,1,1971,10433,2020,0,0,1,0.0,6,9,40.8,68.0,1,2,12.2,80.2,12.9,13.5,1,1,1,1,0,96475065,33401775
293,1,1,1971,9499,2020,0,0,1,0.0,6,9,40.8,68.0,1,2,12.2,38.1,12.9,13.5,1,1,1,1,0,96464989,33401783
294,1,1,1971,10433,2020,0,0,1,0.0,6,8,40.8,68.0,1,2,12.2,38.1,12.8,13.5,1,1,1,0,0,96464989,33401715
295,1,1,1971,9120,2020,0,0,1,0.0,6,8,40.8,68.0,1,2,12.2,24.4,12.8,13.5,1,1,1,1,0,96425377,33401572
296,1,1,1971,9284,2020,0,0,1,0.0,6,8,40.8,68.0,1,2,12.2,24.4,12.8,13.5,1,1,1,1,0,96425377,33401508
297,1,1,1971,24327,2019,0,0,0,2009.0,5,0,23.6,39.9,1,19,1.5,7.6,0.0,0.0,0,0,0,1,1,96415959,33401593
298,1,1,1971,12012,2019,0,0,1,0.0,6,8,40.8,68.0,1,2,12.2,40.2,12.8,13.5,1,1,1,1,0,96390617,33401635
299,1,1,1971,12315,2019,0,0,1,0.0,6,8,40.8,68.0,1,2,12.2,40.2,12.8,13.5,1,1,1,1,0,96390619,33401572
300,1,1,1971,12012,2019,0,0,1,0.0,6,8,36.3,68.0,5,2,28.0,52.4,12.8,13.5,1,1,1,0,0,96383232,33401630
