MAINTENANCE_021,HIGHWAY_DISTRICT_002,YEAR_BUILT_027,ADT_029,YEAR_ADT_030,MEMBRANE_TYPE_108B,SURFACE_TYPE_108A,DECK_STRUCTURE_TYPE_107,YEAR_RECONSTRUCTED_106,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,INVENTORY_RATING_066,OPERATING_RATING_064,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062
1.0,23.0,1939.0,3523.0,2020.0,N,N,N,0.0,6.0,N,24.5,32.7,1.0,19.0,2.1,7.3,0.0,0.0,N,N,N,8,7
1.0,23.0,1940.0,2040.0,2020.0,0,6,1,1972.0,6.0,9,29.0,49.0,3.0,2.0,15.2,91.4,14.7,15.3,7,6,6,6,N
1.0,23.0,1939.0,2040.0,2020.0,N,N,N,0.0,6.0,N,24.5,32.7,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,7,6
1.0,23.0,1940.0,2040.0,2020.0,0,6,1,1972.0,6.0,9,29.0,49.0,3.0,2.0,15.2,61.0,14.7,15.3,7,6,6,7,N
1.0,23.0,1939.0,1663.0,2020.0,0,6,1,0.0,7.0,7,32.7,44.4,1.0,19.0,1.8,9.4,12.9,13.6,N,N,N,7,7
1.0,23.0,1940.0,1663.0,2020.0,0,6,1,2009.0,7.0,7,32.7,44.4,1.0,19.0,2.7,12.2,12.5,13.2,N,N,N,8,7
1.0,23.0,1936.0,1811.0,2020.0,0,6,1,1988.0,7.0,7,32.7,44.4,1.0,19.0,2.4,10.7,13.3,14.0,N,N,N,7,7
1.0,23.0,1936.0,1811.0,2020.0,0,6,1,1988.0,6.0,6,32.7,44.4,1.0,19.0,1.5,7.0,10.4,19.7,N,N,N,8,6
1.0,23.0,1936.0,1811.0,2020.0,0,6,1,1988.0,6.0,8,32.7,44.4,1.0,19.0,3.0,6.7,13.4,14.1,N,N,N,7,6
1.0,23.0,1936.0,1811.0,2020.0,0,6,1,1988.0,6.0,7,32.7,44.4,1.0,19.0,2.4,8.2,13.3,14.0,N,N,N,7,6
1.0,23.0,1936.0,1811.0,2020.0,0,6,1,1970.0,7.0,9,38.1,63.5,1.0,4.0,8.5,34.7,14.6,15.3,7,7,7,6,N
1.0,23.0,1939.0,1254.0,2020.0,0,6,1,1970.0,6.0,9,27.2,45.4,3.0,2.0,15.2,46.3,14.6,15.3,7,7,7,8,N
1.0,23.0,1953.0,2639.0,2020.0,0,6,1,2002.0,6.0,5,32.7,54.4,2.0,1.0,9.1,73.2,12.0,12.8,7,7,6,8,N
1.0,23.0,1953.0,2639.0,2020.0,0,0,1,2001.0,7.0,5,32.7,54.4,4.0,2.0,27.4,143.9,12.0,12.8,6,7,7,6,N
1.0,23.0,1934.0,1606.0,2020.0,0,6,1,1965.0,7.0,7,34.5,57.1,1.0,4.0,8.5,52.1,12.7,13.6,7,7,7,7,N
1.0,23.0,1934.0,1606.0,2020.0,0,6,1,1966.0,7.0,8,32.7,44.4,1.0,19.0,1.5,14.3,13.4,15.2,N,N,N,7,7
1.0,23.0,1934.0,1606.0,2020.0,0,6,1,1966.0,7.0,7,33.6,56.2,1.0,4.0,8.5,34.7,12.6,13.6,8,7,7,7,N
1.0,23.0,1934.0,1606.0,2020.0,0,6,1,1966.0,7.0,7,34.5,57.1,1.0,4.0,8.5,34.7,12.6,13.6,8,7,7,7,N
1.0,23.0,1934.0,1606.0,2020.0,0,6,1,1966.0,6.0,7,34.5,57.1,1.0,4.0,8.5,17.4,12.6,13.6,8,7,6,7,N
1.0,23.0,1935.0,1606.0,2020.0,0,6,1,1966.0,6.0,8,32.7,44.4,1.0,19.0,1.2,8.2,13.4,15.0,N,N,N,8,6
1.0,23.0,1935.0,1606.0,2020.0,0,6,1,1966.0,6.0,7,34.5,57.1,1.0,4.0,8.5,52.1,12.7,13.5,7,7,6,7,N
1.0,23.0,1936.0,1957.0,2020.0,0,6,1,1966.0,7.0,9,32.7,44.4,1.0,19.0,1.5,7.0,14.6,15.0,N,N,N,7,7
1.0,23.0,1936.0,1878.0,2020.0,0,6,1,1966.0,7.0,7,29.9,44.4,1.0,19.0,2.1,7.3,12.4,15.0,N,N,N,7,7
1.0,23.0,1936.0,1878.0,2020.0,0,6,1,1966.0,7.0,7,31.7,44.4,1.0,19.0,1.8,12.2,12.2,15.0,N,N,N,7,7
1.0,23.0,1937.0,1606.0,2020.0,0,6,1,1994.0,7.0,9,29.0,44.4,1.0,19.0,2.7,9.1,17.0,17.7,N,N,N,7,7
1.0,23.0,1937.0,1606.0,2020.0,0,6,1,1966.0,6.0,8,32.7,44.4,1.0,4.0,9.1,64.0,13.4,14.2,8,6,6,6,N
1.0,23.0,1937.0,875.0,2020.0,0,6,1,2016.0,6.0,5,26.3,43.5,1.0,19.0,1.8,8.2,8.5,11.0,N,N,N,7,7
1.0,23.0,1938.0,875.0,2020.0,0,6,1,0.0,5.0,4,21.8,37.2,1.0,19.0,2.7,17.1,7.2,8.3,N,N,N,7,7
1.0,23.0,1953.0,1061.0,2020.0,0,6,1,1990.0,6.0,7,25.4,41.7,1.0,2.0,9.1,45.7,12.7,13.4,7,7,7,7,N
1.0,23.0,1954.0,978.0,2020.0,0,6,1,0.0,6.0,4,30.8,51.7,1.0,2.0,9.1,64.0,6.9,7.5,7,6,6,7,N
1.0,23.0,2021.0,901.0,2019.0,0,0,2,0.0,7.0,9,32.7,54.4,5.0,2.0,36.6,183.5,13.3,14.0,7,7,8,8,N
1.0,23.0,1963.0,2785.0,2020.0,0,6,1,0.0,7.0,5,32.7,44.4,1.0,19.0,3.0,13.1,11.6,13.8,N,N,N,7,7
1.0,23.0,1962.0,327.0,2020.0,0,6,1,0.0,7.0,7,32.7,44.4,1.0,19.0,2.7,7.0,9.8,10.2,N,N,N,7,7
1.0,23.0,1962.0,327.0,2020.0,0,6,1,0.0,6.0,7,25.4,42.6,1.0,19.0,3.0,7.9,10.4,10.8,N,N,N,7,7
1.0,23.0,1962.0,256.0,2020.0,N,N,N,0.0,7.0,N,32.7,44.4,1.0,19.0,2.7,9.1,0.0,0.0,N,N,N,7,7
1.0,23.0,1962.0,256.0,2020.0,0,6,1,0.0,7.0,5,31.7,52.6,1.0,2.0,9.8,39.0,7.3,7.8,7,7,7,7,N
1.0,23.0,1962.0,256.0,2020.0,0,6,1,0.0,6.0,5,26.3,43.5,4.0,2.0,27.4,70.1,7.3,7.8,7,6,7,6,N
1.0,23.0,1965.0,565.0,2020.0,0,6,1,0.0,7.0,4,30.8,51.7,2.0,1.0,7.9,31.7,7.4,8.0,7,7,7,7,N
1.0,23.0,1959.0,111.0,2020.0,N,N,N,0.0,7.0,N,32.7,44.4,1.0,19.0,1.8,10.1,0.0,0.0,N,N,N,8,7
1.0,23.0,1962.0,284.0,2020.0,0,6,1,0.0,6.0,5,29.0,48.1,1.0,2.0,9.1,46.3,7.3,7.8,7,7,6,7,N
1.0,23.0,1955.0,100.0,2020.0,N,N,N,0.0,6.0,N,24.5,32.7,1.0,19.0,2.4,7.9,0.0,0.0,N,N,N,7,7
1.0,23.0,1955.0,108.0,2020.0,0,6,1,0.0,7.0,4,33.6,57.1,1.0,2.0,9.1,27.4,6.9,7.5,7,7,7,7,N
1.0,23.0,1998.0,149.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,3.0,18.9,0.0,0.0,N,N,N,6,7
1.0,23.0,2013.0,100.0,2020.0,0,0,1,0.0,7.0,7,32.7,54.4,5.0,0.0,9.1,18.3,9.1,9.8,8,8,7,8,N
1.0,23.0,2013.0,100.0,2020.0,8,6,1,0.0,6.0,7,32.7,44.4,1.0,19.0,3.0,9.8,9.1,9.8,N,N,N,6,6
1.0,23.0,1939.0,137.0,2020.0,N,N,N,1978.0,6.0,N,24.5,32.7,0.0,19.0,1.8,7.3,0.0,0.0,N,N,N,7,7
1.0,23.0,1986.0,137.0,2020.0,0,6,1,0.0,7.0,5,40.8,68.0,1.0,2.0,12.2,36.6,8.4,9.2,7,7,7,7,N
1.0,23.0,1988.0,179.0,2020.0,0,6,1,0.0,7.0,5,40.8,68.0,1.0,2.0,13.1,52.1,8.4,9.2,7,7,7,7,N
1.0,23.0,1988.0,179.0,2020.0,8,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,1.8,8.2,12.2,12.6,N,N,N,8,7
1.0,23.0,1965.0,306.0,2020.0,0,6,1,1990.0,2.0,4,30.8,50.8,1.0,2.0,12.2,57.9,6.9,7.8,7,7,2,4,N
1.0,23.0,1965.0,306.0,2020.0,0,6,1,0.0,6.0,6,32.7,44.4,1.0,19.0,2.4,7.6,8.5,8.9,N,N,N,6,6
1.0,23.0,1965.0,306.0,2020.0,0,6,1,0.0,6.0,6,32.7,44.4,1.0,19.0,3.0,9.8,8.5,8.9,N,N,N,7,6
1.0,23.0,1965.0,100.0,2020.0,0,6,1,0.0,7.0,7,32.7,44.4,1.0,19.0,3.0,6.7,8.5,8.9,N,N,N,6,7
1.0,23.0,1972.0,100.0,2020.0,0,6,1,0.0,6.0,7,23.6,39.9,1.0,19.0,3.0,6.7,8.5,8.9,N,N,N,7,6
1.0,23.0,1972.0,100.0,2020.0,0,6,1,0.0,6.0,7,23.6,39.9,1.0,19.0,2.7,8.8,8.5,8.9,N,N,N,8,7
1.0,23.0,1923.0,1771.0,2020.0,0,6,1,1962.0,6.0,9,24.5,40.8,1.0,2.0,13.1,63.7,14.0,14.7,7,7,6,7,N
1.0,23.0,1923.0,1771.0,2020.0,0,6,1,1962.0,6.0,9,29.9,50.8,1.0,2.0,12.2,24.4,14.0,14.7,7,7,6,8,N
1.0,23.0,1962.0,2580.0,2020.0,0,6,1,0.0,6.0,4,28.1,46.3,4.0,2.0,27.4,1143.3,9.0,10.6,7,7,6,7,N
1.0,23.0,2013.0,1771.0,2020.0,0,0,2,0.0,8.0,7,32.7,54.4,5.0,2.0,33.5,134.1,13.2,14.0,7,8,8,8,N
1.0,23.0,2019.0,10000.0,2013.0,N,N,N,0.0,7.0,N,32.7,54.4,1.0,19.0,3.0,6.7,0.0,0.0,N,N,N,7,7
1.0,23.0,1921.0,9104.0,2020.0,0,6,1,1970.0,7.0,9,30.8,52.6,1.0,4.0,13.1,69.8,20.6,24.4,7,7,7,7,N
1.0,23.0,1921.0,13537.0,2020.0,0,6,1,1996.0,5.0,5,23.6,39.9,1.0,19.0,3.0,7.0,20.1,24.4,N,N,N,6,6
1.0,23.0,1940.0,1411.0,2020.0,N,N,N,1964.0,6.0,N,23.6,39.9,1.0,19.0,2.1,6.7,0.0,0.0,N,N,N,7,7
1.0,23.0,1924.0,1411.0,2020.0,N,N,N,1964.0,6.0,N,23.6,39.9,1.0,19.0,3.0,13.7,0.0,0.0,N,N,N,7,7
1.0,23.0,1924.0,1323.0,2020.0,8,6,1,1964.0,6.0,9,25.4,42.6,1.0,4.0,10.1,40.2,14.0,15.5,6,6,6,6,N
1.0,23.0,1924.0,1323.0,2020.0,0,6,1,1966.0,5.0,9,20.9,34.5,1.0,4.0,10.1,10.1,14.9,16.5,7,7,7,6,N
1.0,23.0,1924.0,1323.0,2020.0,N,N,N,1966.0,6.0,N,23.6,39.9,1.0,19.0,3.0,6.7,0.0,0.0,N,N,N,7,6
1.0,23.0,1924.0,1250.0,2020.0,N,N,N,1985.0,6.0,N,23.6,39.9,1.0,19.0,3.0,13.1,0.0,0.0,N,N,N,6,7
1.0,23.0,1942.0,917.0,2020.0,0,6,1,1966.0,6.0,9,23.6,39.9,1.0,4.0,10.7,32.0,13.4,14.1,6,7,7,7,N
1.0,23.0,1942.0,917.0,2020.0,0,6,1,1966.0,6.0,9,23.6,39.9,1.0,4.0,10.7,32.0,13.4,14.1,6,7,6,6,N
1.0,23.0,1966.0,1323.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,3.0,10.1,0.0,0.0,N,N,N,6,7
1.0,23.0,1966.0,1323.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,3.0,7.3,0.0,0.0,N,N,N,6,6
1.0,23.0,1966.0,1213.0,2020.0,0,6,1,0.0,6.0,8,36.3,64.4,5.0,2.0,12.2,49.4,13.4,14.1,7,7,6,8,N
1.0,23.0,2009.0,1250.0,2020.0,0,0,2,0.0,7.0,7,32.7,54.4,5.0,2.0,18.3,30.5,13.3,14.0,8,8,7,7,N
1.0,23.0,1920.0,100.0,2020.0,0,6,1,0.0,5.0,6,24.5,32.7,1.0,4.0,13.1,39.3,7.3,8.2,5,5,6,6,N
1.0,23.0,1949.0,292.0,2020.0,0,6,1,1961.0,6.0,4,21.8,42.6,1.0,1.0,7.6,22.9,6.5,7.1,6,6,6,7,N
2.0,23.0,1953.0,127.0,2020.0,0,6,1,2021.0,6.0,7,23.6,39.9,1.0,19.0,2.4,7.9,9.8,10.4,N,N,N,7,6
1.0,23.0,1953.0,163.0,2020.0,0,6,1,1987.0,6.0,7,23.6,39.9,1.0,19.0,2.4,8.2,10.5,11.0,N,N,N,7,7
1.0,23.0,2011.0,292.0,2020.0,0,0,2,0.0,7.0,6,32.7,54.4,5.0,2.0,24.4,61.0,9.1,9.8,8,8,7,6,N
1.0,23.0,1941.0,338.0,2020.0,0,6,1,1989.0,6.0,5,24.5,32.7,8.0,19.0,3.0,11.6,8.3,9.0,N,N,N,7,7
1.0,23.0,1989.0,338.0,2020.0,0,6,1,0.0,7.0,5,40.8,68.0,1.0,2.0,12.2,36.6,8.4,9.2,7,7,7,7,N
1.0,23.0,1927.0,1225.0,2020.0,N,N,N,1956.0,6.0,N,24.5,32.7,1.0,19.0,2.4,10.7,0.0,0.0,N,N,N,7,6
1.0,23.0,1927.0,1225.0,2020.0,N,N,N,1997.0,6.0,N,24.5,32.7,1.0,19.0,3.0,6.7,0.0,0.0,N,N,N,7,7
1.0,23.0,1927.0,1253.0,2020.0,0,6,1,1956.0,6.0,8,24.5,32.7,1.0,19.0,2.4,10.7,13.4,17.4,N,N,N,8,6
1.0,23.0,1927.0,1253.0,2020.0,0,6,1,2021.0,6.0,8,24.5,32.7,1.0,19.0,2.4,10.7,13.4,21.1,N,N,N,7,6
1.0,23.0,1926.0,1765.0,2020.0,N,N,N,1999.0,6.0,N,23.6,39.9,1.0,19.0,2.4,7.9,0.0,0.0,N,N,N,7,6
1.0,23.0,1956.0,1253.0,2020.0,0,6,1,1997.0,6.0,8,23.6,39.9,1.0,19.0,3.0,9.8,13.4,18.1,N,N,N,7,6
1.0,23.0,1925.0,2471.0,2020.0,0,6,1,1955.0,6.0,7,29.0,48.1,1.0,1.0,6.1,18.3,19.5,20.1,7,7,6,7,N
1.0,23.0,1953.0,1715.0,2020.0,N,N,N,1972.0,6.0,N,23.6,39.9,1.0,19.0,2.7,13.7,0.0,0.0,N,N,N,7,7
1.0,23.0,1959.0,964.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,3.0,6.7,14.0,14.4,N,N,N,7,6
1.0,23.0,1959.0,964.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,3.0,6.7,13.7,14.4,N,N,N,7,6
1.0,23.0,1959.0,724.0,2020.0,0,6,1,1991.0,6.0,9,40.8,68.0,1.0,2.0,9.1,36.9,13.5,14.0,7,7,6,7,N
1.0,23.0,1959.0,724.0,2020.0,0,6,1,1991.0,6.0,9,23.6,39.9,4.0,2.0,22.9,120.4,13.5,14.0,7,6,6,7,N
1.0,23.0,1959.0,724.0,2020.0,0,6,1,1991.0,6.0,9,30.8,51.7,1.0,2.0,12.8,38.1,13.5,14.0,7,7,6,7,N
1.0,23.0,1959.0,724.0,2020.0,0,6,1,1991.0,6.0,9,40.8,68.0,1.0,2.0,9.1,36.9,13.5,14.0,7,6,6,7,N
1.0,23.0,1959.0,724.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,2.1,7.0,13.7,14.4,N,N,N,7,6
1.0,23.0,1959.0,724.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,2.4,8.2,13.7,14.4,N,N,N,7,6
1.0,23.0,1959.0,1513.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,3.0,6.7,0.0,0.0,N,N,N,7,6
1.0,23.0,1960.0,870.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,2.4,7.6,16.2,16.6,N,N,N,7,7
1.0,23.0,1960.0,870.0,2020.0,0,6,1,0.0,6.0,6,40.8,68.0,1.0,2.0,9.1,55.5,9.1,10.1,7,6,6,6,N
1.0,23.0,1960.0,930.0,2020.0,0,6,1,0.0,6.0,6,27.2,44.4,4.0,2.0,27.4,116.4,9.1,10.1,7,6,6,6,N
1.0,23.0,1960.0,930.0,2020.0,0,6,1,0.0,5.0,5,40.8,68.0,1.0,2.0,9.1,64.6,8.8,10.1,7,5,6,7,N
1.0,23.0,1960.0,930.0,2020.0,0,6,1,0.0,7.0,9,37.2,62.6,1.0,2.0,10.1,20.1,12.7,13.9,7,7,7,7,N
1.0,23.0,1963.0,4196.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,2.7,10.4,20.7,24.8,N,N,N,7,6
1.0,23.0,1940.0,100.0,2019.0,0,6,1,0.0,6.0,6,24.5,32.7,1.0,4.0,8.2,16.2,7.3,8.2,6,6,6,7,N
1.0,23.0,1930.0,180.0,2013.0,0,6,1,0.0,6.0,5,24.5,32.7,1.0,1.0,4.0,12.5,8.1,9.0,7,7,6,6,N
1.0,23.0,1930.0,80.0,2013.0,0,6,1,0.0,4.0,6,24.5,32.7,1.0,19.0,2.4,10.7,7.9,8.3,N,N,N,6,4
1.0,23.0,1945.0,120.0,2018.0,0,6,1,1981.0,4.0,5,32.7,44.4,1.0,1.0,6.7,20.1,7.8,8.6,5,4,5,5,N
1.0,23.0,1938.0,180.0,2013.0,0,6,1,1973.0,6.0,6,23.6,39.9,8.0,19.0,2.4,8.5,9.1,9.5,N,N,N,7,6
1.0,23.0,1948.0,185.0,2020.0,0,6,1,1981.0,6.0,7,23.6,39.9,1.0,19.0,3.0,10.4,9.8,10.2,N,N,N,7,6
1.0,23.0,1948.0,185.0,2020.0,0,6,1,2013.0,6.0,7,23.6,39.9,1.0,19.0,2.4,8.8,9.8,13.2,N,N,N,7,6
1.0,23.0,1949.0,220.0,2020.0,0,6,1,0.0,6.0,4,32.7,66.2,1.0,1.0,7.6,15.2,6.5,7.1,6,6,7,7,N
1.0,23.0,2009.0,104.0,2020.0,0,0,2,0.0,7.0,6,32.7,54.4,5.0,2.0,18.3,36.6,9.1,9.8,8,7,7,7,N
1.0,23.0,2009.0,185.0,2020.0,0,0,2,0.0,7.0,6,32.7,54.4,5.0,2.0,13.7,27.4,9.1,9.8,7,8,7,6,N
1.0,23.0,1957.0,100.0,2020.0,0,6,1,0.0,7.0,5,30.8,51.7,1.0,2.0,9.1,27.4,6.9,7.5,7,7,7,7,N
1.0,23.0,1957.0,100.0,2020.0,0,6,1,0.0,6.0,5,31.7,52.6,1.0,2.0,9.1,27.4,6.9,7.5,7,6,7,6,N
1.0,23.0,1957.0,100.0,2020.0,0,6,1,0.0,7.0,5,34.5,52.6,1.0,2.0,9.1,18.3,6.9,7.5,7,7,7,6,N
1.0,23.0,1957.0,100.0,2020.0,0,6,1,0.0,6.0,5,23.6,39.9,1.0,19.0,2.4,7.6,6.1,10.2,N,N,N,7,6
1.0,23.0,1953.0,163.0,2020.0,0,6,1,0.0,6.0,4,33.6,56.2,1.0,2.0,9.1,45.7,6.7,7.5,7,6,6,7,N
1.0,23.0,1955.0,163.0,2020.0,0,6,1,0.0,6.0,6,23.6,39.9,1.0,19.0,2.7,10.4,9.1,9.5,N,N,N,7,7
1.0,23.0,1955.0,163.0,2020.0,0,6,1,0.0,7.0,4,30.8,51.7,1.0,2.0,9.1,18.3,6.9,7.5,7,7,7,7,N
1.0,23.0,1955.0,163.0,2020.0,0,6,1,0.0,6.0,4,23.6,39.9,4.0,2.0,27.4,107.0,7.2,7.8,7,6,7,6,N
1.0,23.0,1959.0,163.0,2020.0,0,6,1,0.0,6.0,4,29.9,49.0,1.0,2.0,9.1,18.6,6.7,7.5,7,6,7,6,N
1.0,23.0,1927.0,206.0,2020.0,0,6,1,1980.0,6.0,5,24.5,32.7,1.0,1.0,4.9,9.8,7.9,8.5,6,6,6,7,N
1.0,23.0,2010.0,163.0,2020.0,0,0,2,0.0,8.0,6,32.7,54.4,5.0,2.0,24.4,61.0,9.1,9.8,7,8,8,7,N
1.0,23.0,1950.0,107.0,2020.0,0,6,1,0.0,6.0,4,23.6,48.1,1.0,1.0,7.6,15.2,6.5,7.1,7,7,7,7,N
1.0,23.0,1961.0,100.0,2020.0,0,6,1,0.0,6.0,6,23.6,39.9,1.0,19.0,3.0,9.8,7.3,12.3,N,N,N,6,7
1.0,23.0,1961.0,100.0,2020.0,0,6,1,0.0,6.0,5,22.7,38.1,4.0,2.0,22.9,59.4,7.2,7.8,6,6,7,6,N
1.0,23.0,1961.0,100.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,3.0,6.7,0.0,0.0,N,N,N,7,7
1.0,23.0,1961.0,100.0,2020.0,0,6,1,0.0,6.0,8,23.6,39.9,1.0,19.0,3.0,6.7,9.8,10.2,N,N,N,7,7
1.0,23.0,1980.0,180.0,2020.0,0,6,1,0.0,7.0,5,38.1,64.4,1.0,2.0,9.1,18.6,7.9,8.6,7,7,8,6,N
1.0,23.0,1953.0,100.0,2020.0,0,6,1,0.0,6.0,5,23.6,39.9,1.0,19.0,2.4,10.7,6.1,8.3,N,N,N,6,6
1.0,23.0,1953.0,100.0,2020.0,0,6,1,0.0,6.0,4,22.7,39.0,2.0,1.0,12.2,35.1,5.9,6.5,7,7,7,6,N
1.0,23.0,1958.0,100.0,2020.0,0,6,1,0.0,6.0,5,33.6,68.0,1.0,1.0,7.6,22.9,7.1,7.7,6,6,6,6,N
1.0,23.0,1955.0,195.0,2020.0,0,6,1,0.0,6.0,4,25.4,42.6,1.0,2.0,9.1,36.6,6.9,7.5,7,6,7,6,N
1.0,23.0,1966.0,663.0,2020.0,0,6,1,0.0,7.0,5,28.1,47.2,1.0,2.0,9.4,28.7,7.9,8.6,7,7,7,7,N
1.0,23.0,1968.0,1577.0,2020.0,0,6,1,0.0,7.0,8,30.8,51.7,1.0,2.0,12.5,37.5,13.4,14.1,7,7,7,8,N
1.0,23.0,1974.0,107.0,2020.0,0,6,1,0.0,7.0,5,39.0,64.4,1.0,2.0,9.1,55.5,7.9,8.6,7,7,7,6,N
1.0,23.0,1940.0,107.0,2020.0,N,N,N,1974.0,6.0,N,23.6,39.9,8.0,19.0,2.4,7.3,0.0,0.0,N,N,N,7,6
2.0,23.0,1965.0,50.0,2013.0,0,0,1,0.0,3.0,4,21.8,29.9,3.0,2.0,5.8,16.8,3.7,3.7,6,6,3,4,N
1.0,24.0,1933.0,2653.0,2020.0,N,N,N,1965.0,6.0,N,23.6,39.9,1.0,19.0,1.8,12.5,0.0,0.0,N,N,N,5,7
1.0,24.0,1965.0,2653.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,1.5,11.9,0.0,0.0,N,N,N,6,7
1.0,24.0,1933.0,2791.0,2020.0,0,6,1,1965.0,6.0,9,23.6,39.9,1.0,19.0,1.5,8.8,13.6,18.2,N,N,N,7,7
1.0,24.0,1933.0,6466.0,2020.0,0,6,1,1975.0,5.0,9,23.6,39.9,1.0,19.0,1.5,12.2,20.7,26.0,N,N,N,6,7
1.0,24.0,1939.0,11650.0,2013.0,0,6,1,0.0,5.0,9,23.6,39.9,1.0,19.0,2.7,27.1,15.1,18.5,N,N,N,6,6
1.0,24.0,1965.0,2791.0,2020.0,0,6,1,0.0,6.0,7,27.2,46.3,1.0,2.0,13.4,40.2,13.4,14.1,7,6,7,6,N
1.0,24.0,1971.0,11650.0,2013.0,0,6,1,0.0,6.0,8,24.5,41.7,1.0,1.0,7.9,32.0,12.8,15.9,6,6,6,7,N
1.0,24.0,1949.0,8582.0,2020.0,0,6,1,1968.0,5.0,5,22.7,38.1,2.0,1.0,9.1,54.9,13.1,14.1,6,6,5,7,N
1.0,24.0,1949.0,8582.0,2020.0,0,6,1,1968.0,5.0,6,23.6,39.9,1.0,19.0,2.7,12.2,13.4,18.1,N,N,N,8,6
1.0,24.0,1949.0,2757.0,2020.0,N,N,N,1968.0,6.0,N,23.6,39.9,1.0,19.0,2.1,9.4,0.0,0.0,N,N,N,6,7
1.0,24.0,1949.0,2757.0,2020.0,0,6,1,1968.0,6.0,6,23.6,39.9,1.0,19.0,2.1,11.9,13.3,18.4,N,N,N,7,6
1.0,24.0,1949.0,2757.0,2020.0,N,N,N,1968.0,6.0,N,23.6,39.9,1.0,19.0,2.1,7.3,0.0,0.0,N,N,N,7,7
1.0,24.0,1949.0,2757.0,2020.0,0,6,1,1961.0,5.0,9,23.6,39.9,1.0,19.0,2.1,23.2,15.9,16.9,N,N,N,7,5
1.0,24.0,1955.0,2757.0,2020.0,0,6,1,1961.0,6.0,7,23.6,39.9,1.0,19.0,1.5,10.4,13.4,17.8,N,N,N,4,6
1.0,24.0,1955.0,530.0,2020.0,0,6,1,1961.0,6.0,9,23.6,39.9,1.0,19.0,1.5,10.4,16.7,17.1,N,N,N,7,6
1.0,24.0,1955.0,530.0,2020.0,0,6,1,1961.0,6.0,9,23.6,39.9,1.0,19.0,1.5,10.4,16.6,17.0,N,N,N,7,6
1.0,24.0,1961.0,530.0,2020.0,0,6,1,1983.0,6.0,9,32.7,54.4,1.0,2.0,12.2,121.9,13.0,13.5,6,6,7,5,N
1.0,24.0,1949.0,530.0,2020.0,0,6,1,1959.0,6.0,9,23.6,39.9,1.0,19.0,2.1,14.0,21.3,21.7,N,N,N,7,7
1.0,24.0,1949.0,530.0,2020.0,0,6,1,1959.0,6.0,9,23.6,39.9,1.0,19.0,1.8,24.4,20.1,20.6,N,N,N,6,7
1.0,24.0,1949.0,530.0,2020.0,0,6,1,1959.0,6.0,9,23.6,39.9,1.0,19.0,2.1,21.0,19.5,19.9,N,N,N,7,6
1.0,24.0,1949.0,530.0,2020.0,0,6,1,1959.0,6.0,9,23.6,39.9,1.0,19.0,2.1,32.6,17.0,17.4,N,N,N,7,6
1.0,24.0,1959.0,530.0,2020.0,N,N,N,0.0,6.0,N,23.6,39.9,1.0,19.0,1.8,16.2,0.0,0.0,N,N,N,6,6
1.0,24.0,1959.0,530.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,3.0,19.8,12.8,13.8,N,N,N,7,7
1.0,24.0,1959.0,530.0,2020.0,0,6,1,0.0,7.0,9,30.8,52.6,2.0,1.0,9.1,33.5,13.3,14.0,7,7,7,7,N
1.0,24.0,1959.0,530.0,2020.0,0,6,1,0.0,6.0,9,23.6,39.9,1.0,19.0,3.0,9.8,12.8,13.8,N,N,N,7,7
1.0,24.0,1925.0,292.0,2020.0,0,6,1,1959.0,5.0,9,27.2,46.3,1.0,1.0,5.5,21.9,13.2,14.0,7,7,5,5,N
1.0,24.0,1949.0,292.0,2020.0,0,6,1,1959.0,6.0,9,23.6,39.9,1.0,19.0,2.1,32.6,13.4,17.5,N,N,N,6,6
1.0,24.0,1956.0,598.0,2020.0,0,6,1,0.0,6.0,9,27.2,45.4,2.0,1.0,9.1,24.4,13.1,14.0,6,6,7,6,N
